از آثار امیرخسرو دهلوی,27
کتاب جک لندن,27
مشهور ترین اثر شکسپیر,27
اثری از طبیب اصفهانی,27
اثری از ویکتور هوگو,27
اثر جیمز ایجی,27
از اثرهای معروف سهراب سپهری,27
نقاشی که پس از مرگ شهرت یافت,27
اثری هنری از داوینچی,27
کتابی به صورت نثر آمیخته به نظم,27
اثری از فخر الدین عراقی,27
از آثار فروغ فرخزاد,27
تابلوی فرشچیان,27
کتابی از چاک پالانیک,27
اثری از ژان پل سارتر,27
اثری از جلال آل احمد,27
رمان کی. دیک,27
شاهکار فردوسی,27
تابلوی ادوارد مانه,27
اثر کافگا,27
کتاب لیلا سلیمانی,27
از اثرهای معروف اهلی شبرازی,27
اثری از شکسپیر,27
اثری از نسرین قدیری,27
از آثار خواجه عبدالله انصاری,27
از آثار ناصر خسرو,27
تابلو پابلو پیکاسو,27
رمانی از فهیمه رحیمی,27
از آثار مولوی,27
سخت ترین زبان دنیا,28
مادر زبان های اروپایی,28
پر صحبت ترین زبان,28
فارسی قدیم,28
زبانی فعلی مردم کشور مصر,28
مردم ارمنستان به آن زبان صحبت می‌کنند,28
پر استفاده ترین زبان دنیا,28
منشا زبان انگلیسی,28
زبان کشور پاکستان,28
یکی از زبان های چینی,28
زبان تعدادی از کشورهای حوزه‌ی خلیج فارس,28
گویش در شمال ایران,28
یکی از زبان های مهم و پرکاربرد,28
زبان باستانی ایران,28
زبان بین المللی,28
زبانی رایج در ایران,28
زبان رسمی بلژیک,28
زبان یکی از اقوام ایرانی,28
زبان رایج در غرب ایران,28
بین المللی,28
زبان مشترک در ایران و آذربایجان,28
زبانی بهترین شعر ها را دارد,28
به زبان چینی میگویند,28
همه حروفش شبیه هم هستش,28
زبانی با بیشترین الفبا,28
زبانی که اشتراکات زیادی با فارسی دارد,28
زبان موزیکال,28
بین دوراهی موندن,29
... به ... میگه,29
آب که میره فورباغه ابوعطا می‌خونه,29
شتر در خواب بیند پنبه و جای خالی,29
موش تو ... نمیرفت,29
هر چه از او میرسد نیکوست,29
آرزو بر آنان عیب نیست,29
کنايه از آدم اهل گردش,29
گر صبرکنی ز غوره چه میسازی,29
گندم ز گندم روید ...,29
دیگ به دیگ میگه روت سیاه,29
اگر دیوار موش داشته باشد موش چه چیزی دارد,29
گهی ... به پشت,29
آنچه که دسته‌ی خودش را نمیبرد,29
نام غذایی که در یک ضرب المثل آمده,29
پایان شب ... سپید است,29
صبر,29
پرنده ای که نامش در یک ضرب المثل آمده,29
زین,29
